review_text,rating,review_date,thumbs_up
mới tạo tài khoản chưa gì mua đơn đầu tiên đã bị lỗi f02 gì đó không cho dùng mã cũng không mua được luôn. app bị điên hả,1,2026-05-09 04:49:49,5
suốt ngày quảng cáo t bt về ứng dụng này r nhưng nhắc lại suốt,1,2026-05-09 04:46:44,0
ok tốt,5,2026-05-09 04:41:08,0
đặt hàng không gioa,1,2026-05-09 04:36:33,0
tốt,5,2026-05-09 04:26:14,0
Dụ dỗ người dùng vay nợ,1,2026-05-09 03:56:58,0
cái shopee food là cái ngu nhất trên đời,1,2026-05-09 03:46:57,0
mua j cũng đc,5,2026-05-09 03:44:46,0
10diem,5,2026-05-09 03:42:10,0
Ok,5,2026-05-09 03:38:24,0
mik là người mới chưa sử dụng voucher 80k mà tự nhiên hết hạn ko sử dụng đc ủa nếu mà quà dành tặng cho người mới thì phải cho chứ sao lại lấy lại 😡😡,1,2026-05-09 03:37:27,0
tuyệt cú mèo,5,2026-05-09 03:37:26,0
"shoppe làm ăn k ra gì, đặt 2 đơn ở 2 tk khc nhau k đc, đặt r mới bắt xác minh sđt, yêu cầu sửa lại nha.Ko chân chính",1,2026-05-09 03:28:09,0
mua được giảm giá,5,2026-05-09 03:22:35,0
"chưa từng mua , sdt mới , ACC mới mà voucher người mới ko cho sử dụng? làm ăn toàn lỗi",1,2026-05-09 03:13:56,0
tốt,5,2026-05-09 03:07:37,0
trãi nghiệm tot,5,2026-05-09 03:02:34,0
ngon,5,2026-05-09 02:42:12,0
tuyệt vời,5,2026-05-09 02:34:00,0
tốt,4,2026-05-09 02:20:43,0
tốt 5 sao,5,2026-05-09 02:18:17,0
rất OK,5,2026-05-09 02:06:09,0
tôi rút xu từ shopee video ra thì có trừ xu nhưng xu lại không vô tài khoản shopee xu của tôi . Tôi rất tức giận vui lòng xử lý giúp tôi . Tôi đã mất quá nhiều xu!!!,1,2026-05-09 02:04:06,0
quên mk còn bắt nhập mk hiện tại để xác minh,1,2026-05-09 01:47:04,1
bộ mắc tài trợ lắm hay j mà đi đâu cũng gặp,1,2026-05-09 01:21:49,1
sao chơi game cc j cũng có mày làm quảng cáo ko v,1,2026-05-09 00:49:42,1
4 !,3,2026-05-09 00:19:01,0
mất vé giảm giá 80k còn ko dcc dùng,1,2026-05-09 00:17:15,1
hay khóa tài khoản và lỗi mO2,1,2026-05-09 00:11:38,0
"khi trả hàng , hoàn tiền quá chậm, trên 14 ngày chưa thấy hoàn tiền.",1,2026-05-09 00:05:40,0
tự nhiên không vào được shopee là sao,5,2026-05-08 23:38:25,0
Shopee là ứng dụng mua sắm online tốt nhất,5,2026-05-08 23:35:28,0
sihp bơ tự ý lấy hàng của khách hàng,1,2026-05-08 22:53:33,1
tải lâu lag dở chứng hàng ko thấy mã,1,2026-05-08 19:21:28,1
"sân chơi của bạn luật chơi của bạn , hủy đơn của người đặt",1,2026-05-08 19:00:18,1
tốt,5,2026-05-08 18:19:58,0
nhiều shipper ko gọi mà cứ nói là gọi ko nghe còn tự ý chuyển vị trí giao hàng bắt tự ra lấy?? đánh giá spham tệ thì shop lại chửi ko chịu mở mồm xin lỗi ( của mình là hàng ko đúng đặt kiểu giao kiểu) còn nhiều nữa,3,2026-05-08 17:37:55,1
"app này nhân viên giao hàng rất mất dạy, cần ra luật gắt hơn để chấn chỉnh lại nhân viên",1,2026-05-08 17:34:20,0
chịu đấy? tự ý hủy đơn hàng với lí do ngớ ngẩn?,1,2026-05-08 17:15:04,0
good,5,2026-05-08 16:44:45,0
oke,5,2026-05-08 16:36:53,0
ok,5,2026-05-08 16:20:22,0
"giao hàng nhanh gọn,tiện lợi, hàng luôn ra đúng hẹn.",5,2026-05-08 16:14:37,0
Rất tốt,5,2026-05-08 16:09:52,0
tạo ra mấy cái quảng cáo md v? cứ ấn vào là điều hướng? bộ đói lắm hay gì?,1,2026-05-08 16:09:36,0
chán đặt đồ bth thì chả sao cứ hễ đặt vche 60k 80k là ko nhận đc ko phải lần 1 .nhắn tin shop thì toàn máy chả thấy shop đâu,1,2026-05-08 16:06:51,0
"ai mượn cập nhật vụ bấm xem sản phẩm cái ra danh sách video dị, khó chịu vô cùng",1,2026-05-08 15:36:48,1
ok,5,2026-05-08 15:33:11,0
vui,5,2026-05-08 15:18:37,0
giờ sài shopee đã ổn hơn rồi. vì mã gg có hạn lên ko bị lỗi lạm dụng nữa.Rất mong shopee xem xét lại và sử lí lỗi cho tk của mình nha. Chân trọng cảm ơn.,5,2026-05-08 15:10:25,12
cung nhieu uu dai giam gia cungtot nhie,5,2026-05-08 15:06:32,0
Giao hàng chậm nên được đền vc 15k/100k. Thà khỏi đền còn hơn 😩,4,2026-05-08 14:45:44,1
shipper giao không giao hàng còn không xử lý được thì ap này không lên tồn tại làm gì 😊😊😊,1,2026-05-08 14:41:08,0
quá tệ,1,2026-05-08 14:27:59,0
tốt mua được 0k vocher giảm giá ok,5,2026-05-08 14:15:47,0
ok,5,2026-05-08 14:15:13,1
không mấy sau khỏi cái định vị đơn hàng đi được không? nãy check thấy ở gần kho mình rồi mà lần này check lại đơn thì biến tít tận đâu. đã có định vị đấy rồi thì làm cho chuẩn tí đi chứ?,1,2026-05-08 14:14:36,0
ok lắm luôn ổn nữa,5,2026-05-08 14:02:55,0
tại tiền ship hơi cao nên được 4🌠 thông cảm,4,2026-05-08 13:57:07,0
cũng được sử dụng rộng rãi nhưng có đơn hàng đểu vì rẻ chắc vì mình ham rẻ,5,2026-05-08 13:55:50,0
rác rưởi,1,2026-05-08 13:51:23,0
rác rưởi,1,2026-05-08 13:50:40,0
sử dụng rất tốt,5,2026-05-08 13:48:28,0
"ap shopee như rẻ rách, cho mã dùng thì hủy đơn do hành vi giao dịch bất thường hỏi lý do thì tại shop, toàn quản lý đần à lỗi shop thì để cho nó bán làm gì rồi khách hàng mua rồi hủy",1,2026-05-08 13:40:05,1
cứ báo bất thường rồi chặn mất voucher,1,2026-05-08 13:37:42,0
máy gắp thú đã gắp đc số 5 rồi nhưng ko nhận đc,1,2026-05-08 13:33:16,0
không mua hàng được,1,2026-05-08 13:24:43,0
"Tôi xin phép đánh giá lại Lần này cho 5 sao vì có định vị của xe nên có thể nắm đc thông tin hàng của bản thân , phần đăng nhập google có lỗi , ko thể đăng nhập đc",5,2026-05-08 13:20:36,10
Tốt,5,2026-05-08 13:17:21,0
giao hàng nhanh. trả hàng tiện,5,2026-05-08 13:09:33,0
không hỗ trợ trả hàng khi sản phẩm không dùng được. shopee bây giờ không cần khách hàng nhỏ.,1,2026-05-08 13:06:37,0
"quảng cáo 60s mới cho đóng bên capcut, ngáo à",1,2026-05-08 12:57:40,1
app dùng uy tín,5,2026-05-08 12:50:42,0
khá tốt,4,2026-05-08 12:44:17,0
"tài khoản mới nhưng ko sài đc mã giảm giá, lúc đầu thì được nhưng vừa văng ra vô lại(chưa đặt j ) thì kêu ko đủ điều kiện????",1,2026-05-08 12:40:06,0
hài lòng,5,2026-05-08 12:35:02,1
Sản phẩm rất chất lượng tốt sài rất tốt giới thieu cho bạn bè bà con sài,5,2026-05-08 12:32:24,0
app gi cập nhật liền liền đt 6gb ram rom 128gb vay mà còn ko chịu nổi cứ cập nhật nhật ngoài hết dung luong máy năng máy quá chậm máy quá đi,1,2026-05-08 12:29:01,2
rất ok,5,2026-05-08 12:27:44,0
giao hơi lâu,5,2026-05-08 12:24:21,0
"rất oke nha hàng chất lượng cao,giao đúg ngày xứng đáng 5sao 🏆",5,2026-05-08 12:21:28,0
rất tốt,5,2026-05-08 12:20:39,0
Hài lòng.,5,2026-05-08 12:15:43,0
ứng dụng shopee rất ok đặt hàng từ chính hãng không lo bị lừa đảo giao đơn đúng như trên ap xứng đáng năm sau,5,2026-05-08 12:14:11,0
Ok,5,2026-05-08 12:06:08,0
ok,5,2026-05-08 12:03:12,1
mua sắm thoả thích,5,2026-05-08 11:57:43,0
tuyệt vời,5,2026-05-08 11:53:45,0
"có thể mua hàng,những đồ dùng cần thiết",5,2026-05-08 11:32:47,0
làm ăn giàu gì mà đặc hàng ko được,1,2026-05-08 11:30:03,1
tốt,5,2026-05-08 11:26:06,0
càng ngày dao hàng càng lâu,4,2026-05-08 11:12:44,0
tốt,5,2026-05-08 11:11:16,1
ổnnn,5,2026-05-08 11:09:33,0
Ok nhưng không thấy linh sp để hoàn tiền.,5,2026-05-08 11:01:35,0
ok hài lòng,5,2026-05-08 10:49:07,0
tuyệt vời,5,2026-05-08 10:34:34,0
"App thông minh, hiểu người mua; nhà cung cấp tử tế, sản phẩm tốt ngoài mong đợi; giao hàng siêu tốc rất sướng.",5,2026-05-08 10:18:16,0
shipper k bh giao hàng lấy hàng,1,2026-05-08 10:13:51,0
nhiều quảng cáo,1,2026-05-08 10:12:13,0
ok luôn,5,2026-05-08 10:05:11,0
"Đặt hàng toàn giao quá ngày dự kiến,cập nhật toàn sai trạng thái thôi!",1,2026-05-08 09:58:06,1
oknho,5,2026-05-08 09:57:15,0
dell hiểu kiểu gì giao hàng mà ko hiện lên tên số điện thoại nhân viên giao hàng,1,2026-05-08 09:42:29,0
đặt hàng xong bị hủy r mất voucher ko nên dùng,1,2026-05-08 09:37:18,1
Thằng shopee đâu sao không cho t thay đổi sđt để trả hàng😡😡😡,1,2026-05-08 09:30:11,1
má cái gì cũng lỗi lỗi????,1,2026-05-08 09:28:43,0
good,5,2026-05-08 09:23:48,0
ok,5,2026-05-08 09:22:51,1
tệ hại,1,2026-05-08 09:16:57,1
Cảm ơn tôi rất thích sản phẩm ở trên Shopee uy tín nhiệt tình đàng hoàng đáng tin cậy tôi tin tưởng Shopee hàng chất lượng cao người giao hàng tận nơi uy tín chất lượng nhiệt tình hài hước người giao hàng tin tưởng vào Shope đáng tin cậy người tiêu dùng sản phẩm Shopee giá cả phải chăng tốt người tiêu dùng bình chọn mua sản phẩm ở Shopee chất lượng uy tín giá cả phải chăng người tiêu dùng bình chọn rất sản phẩm trên Shopee diếp hạng của tôi đã đầy rồi không ghi chữ được 😊😊😊,5,2026-05-08 09:11:28,15
Ok,5,2026-05-08 09:09:43,0
"shop uy tín nhưng cũng có nhiều người bán hàng treo hàng hóa giá rẻ nhưng không liên lạc được ,đặt hàng luôn bị hủy mà quản lí Shopee không khóa cứ để treo nhiều ngày, để nhiều cứ bấm vào đặt hàng rồi chờ đợi trong thất vọng.",5,2026-05-08 09:04:03,0
"Mong Shopee ra soát, sàn lọc lại những shop đăng bài bán hàng không đúng với sản phẩm đang bán gây mất thời gian cho khách khi muốn mua một món đồ nào đó. Ví dụ đặt ảnh và clip đại diện của thương hiệu này nhưng giá thì của thương hiệu khác, khi click vào mua thì ra một sản phẩm của một thương hiệu kém chất lượng hơn, ... nói chung là nãn.",3,2026-05-08 09:01:45,0
vì quản cáo nhiều trên các wep nền tảng lung tung co 1* ko nói nhiều,1,2026-05-08 08:59:22,0
OK,5,2026-05-08 08:26:56,0
mua sắm dễ dàng,5,2026-05-08 08:25:55,0
ok,5,2026-05-08 08:23:53,1
"vớ vẩn. không nhớ mật khẩu mới bấm quên mật khẩu, nhập otp để đổi mật khẩu. kêu để tăng cường bảo mật phải xác minh tài khoản, nhập mật khẩu mới được. t nhớ thì t bấm quên mật khẩu làm mẹ gì ???? nhập otp làm mẹ gì trong khi phải nhập đúng mật khẩu mới đc bấm quên mật khẩu ???",1,2026-05-08 08:19:09,0
app mua hàng tốt nhất.,5,2026-05-08 08:18:43,0
tự ý hủy đơn hàng của người đặc k xứng đc 1 sao nữa,1,2026-05-08 08:11:40,1
Giao thiếu món quán tặng mà không có hỗ trợ cho KH.,1,2026-05-08 08:10:19,0
ứng dụng tuyệt vời với nhiều voucher cực đã,5,2026-05-08 08:07:17,0
Hàng tốt. giao hàng đúng hẹn.,5,2026-05-08 07:54:54,0
Giao hàng rất chậm,3,2026-05-08 07:54:46,1
bình thường,3,2026-05-08 07:46:49,0
có thể mua được các thứ mà bạn yêu thích,5,2026-05-08 07:37:09,0
shopee mua được nhiều thứ lại còn mua dễ,5,2026-05-08 07:29:46,0
mua hàng dễ dàng hoàn tiền tư vấn nhiệt tình Hoàn Đơn và hoàn tiền nhanh chóng thuận tiện cho người mua Tôi rất thích shopee,5,2026-05-08 07:23:25,0
Hạt bí to màu sắc tự nhiên không phẩm màu ngon giòn thơm nhẹ ăn hết mua nữa,5,2026-05-08 07:02:25,0
"bị gì ý dùng khó chịu cực kì , nhiều cái vô lý lắm",1,2026-05-08 06:58:12,0
uy tín chất lượng cao. chăm sóc khách hàng tốt,5,2026-05-08 06:49:08,0
ok,5,2026-05-08 06:45:31,0
tốt,5,2026-05-08 06:36:40,0
Rất tốt.,5,2026-05-08 06:28:05,0
đừng có hủy đơn nữa,5,2026-05-08 06:27:40,0
toàn quảng cáo,1,2026-05-08 06:18:11,2
tôi rất thích hàng trên shop,5,2026-05-08 06:17:55,0
Rất tốt ok,1,2026-05-08 06:13:13,0
"App chỉ dành cho điện thoại đời mới thì chạy mượt. các điện thoại đời cũ đã sử dụng được 4,5,6 năm thì đơ lác không chạy nổi. cập nhật app làm sao cho các đời cũ vẫn chạy được",2,2026-05-08 06:10:00,3
quá tuyệt vời,5,2026-05-08 06:02:44,1
"có mỗi cái âm lượng máy thôi mà mắc ông, mắc cha gì cứ giảm cho nó nhỏ xíu vậy. nói hoài mà cũng không sửa được là sao???",1,2026-05-08 06:01:40,36
đặt hàng shipper ko gọi rồi tự ý hủy hàng,1,2026-05-08 05:57:54,1
đáng tin cậy,5,2026-05-08 05:43:59,1
tốt,5,2026-05-08 05:43:03,0
tiện lợi giá còn rẻ giao hàng tận nhà,5,2026-05-08 05:29:23,0
"shope kiểm tra, chọn hàng bán đúng chất lượng hàng giới thiệu bán, cần hơn nữa, vì giờ cũng nhiều hàng kém chất lượng",5,2026-05-08 05:22:25,0
tốt,5,2026-05-08 04:58:35,0
Good . Tặng Shoppe 5*,5,2026-05-08 04:58:21,0
ổn áp,5,2026-05-08 04:55:41,0
shopee không có nữa và không thể đặt hàng nữa rất là tệ mong có thể chỉnh sửa lại một chút!!!,1,2026-05-08 04:50:31,0
tốt,5,2026-05-08 04:47:34,0
ứng dụng ok,5,2026-05-08 04:33:43,0
ok,5,2026-05-08 04:32:32,0
vip,5,2026-05-08 04:30:14,0
quảng cáo khó chịu,1,2026-05-08 04:27:04,0
"mở ra là quảng cáo, phiền",1,2026-05-08 04:21:37,1
"Trong những ứng dụng E-commerce tôi từng dùng, đây là ứng dụng có trải nghiệm tệ nhất. Khoảng delay khi thao tác rất lớn, chậm chạp và nặng nề...",3,2026-05-08 04:13:04,1
tốt,5,2026-05-08 04:07:49,1
ổn,5,2026-05-08 03:59:00,0
Hay giao hàng trễ,1,2026-05-08 03:49:20,0
như láp,1,2026-05-08 03:47:03,0
Good mart,5,2026-05-08 03:41:54,0
cũng ok,5,2026-05-08 03:41:03,0
"Hay có mã giảm giá, tôi thường xuyên mua trên app này",5,2026-05-08 03:37:48,0
Cx đc,5,2026-05-08 03:22:08,0
mua hàng lâu nó không cho thanh toán khi nhận hàng ức chế,1,2026-05-08 03:21:18,1
giao trong ngày nhắm giao được thì mở chức năng giao trong ngày! đặt giao trong ngày còn lâu hơn cả giao nhanh bình thường! nhắm không được thì cái đó dẹp đi! xong hủy hàng khi chưa nhận thì không cho hủy! vậy chi? làm ăn thất đức sống nhăn!,1,2026-05-08 03:12:54,0
tôi tạo acc mới và ko nhận đc VC người mới tôi cảm thấy khá thất vọng vì VC để đó nhưng lưu ko đc áp dụng ko đc dù nó để 80k cho đơn 0đ,1,2026-05-08 03:09:59,7
Ep ng dùng xem video khi mở trình duyệt,1,2026-05-08 03:03:28,1
ok,5,2026-05-08 02:58:39,0
ok,4,2026-05-08 02:35:08,0
áo bị hư bị,4,2026-05-08 02:22:03,0
Dễ dàng mua sắm đáng tin,5,2026-05-08 02:03:47,0
ok,5,2026-05-08 01:59:51,0
shopee đợt này đặt đơn hàng người chuẩn bị hàng lâu quá ko biết đến bao giờ đơn hàng mới giao đi tệ,1,2026-05-08 01:50:43,0
Sàn TMĐT đáng tin cậy.,5,2026-05-08 01:39:06,0
có cách nào cho đừng nhảy app đc ko tải về thì nhảy thẳng vào app còn xóa app thì vào trang web của app là sao 🤨,1,2026-05-08 01:33:29,0
Đã cài đặt rồi mà cứ quảng cáo bảo cài đật nên quá phiền phức 😡,4,2026-05-08 01:28:10,7
ok,5,2026-05-08 01:27:25,1
để giảm giá 80k nhưng vô mua thì kh giảm app quá tệ,2,2026-05-08 01:26:04,0
lằng nhằng khó hiểu,1,2026-05-08 01:19:06,0
thuận tiện,4,2026-05-08 01:10:14,0
ok,5,2026-05-08 01:09:09,0
shopee rất là nhiều hàng hóa và dễ dàng mua hàng trực tuyến trên shopee và dễ dàng hơn trong việc tìm kiếm liên quan đến những cửa hàng khát cho nên tôi đã từng có một thời mua sắm online nhưng vẫn không thể nào bằng shopee,5,2026-05-08 00:49:33,0
"app quá tệ mỗi lần mở app thì tự động chuyển qua kênh live & video rồi tự ý giảm âm lượng điện thoại của khách hàng, app tự ý kiểm soát điện thoại của khách hàng mà ko dc sự đồng ý của khách hàng",1,2026-05-08 00:21:39,0
ok,5,2026-05-08 00:15:16,0
"làm ơn đừng đưa A.I vào phần ảnh mô tả sản phẩm và shopee videp, chất lượng của những video A.I đó quá tệ, không có tác dụng tham khảo về sản phẩm.",1,2026-05-07 23:46:20,2
tự hủy đơn hàng,1,2026-05-07 23:10:09,0
"rất OK, tiện lợi nhưng yêu cầu shoppe đừng online khi vừa mở ứng dụng.. hơi phiền .. và phải thao tác âm lượng.............. mới vào ứng dụng đã gặp video online ... và điều khiển âm lượng xuống luôn???????????",4,2026-05-07 23:07:57,0
tự ý hủy đơn hàng vì có hành vi giao dịch bất thường là sao còn ko trả voucher cho ng ta,1,2026-05-07 22:55:59,1
dạo này sao tôi ko hoàn đc hàng vậy?,3,2026-05-07 18:39:12,1
tôi thấy shopee quy tín,5,2026-05-07 18:33:52,0
dùng ổn:),5,2026-05-07 18:27:30,0
rất tốt,5,2026-05-07 18:08:29,0
rất tiện dụng,5,2026-05-07 16:37:18,1
Làm ăn lừa đảo,1,2026-05-07 16:21:50,0
ko hay,1,2026-05-07 16:09:10,0
"ủa là sao vậy giao sai hàng ,hẹn 6/5 đến lấy thì ko có ai đùa à.mất niềm tin",2,2026-05-07 15:51:58,0
"tải về xong là quảng cáo cả màn hình chính, ở ap khác nhảy ap này luôn. mua thì F02 bay tk, đểu mà đầu tư quảng cáo nhiều, sao ko đầu tư vào sửa chữa với tạo cái j mới. m nó nữa. del hiểu mấy cm nghĩ j, ud đểu thì qc nhiều cũng chỉ lm người khác ức chế",1,2026-05-07 15:40:32,0
"cx oke , cho 4 sao để cóa chỗ caiir thiện",4,2026-05-07 15:39:07,1
"Shopee giảm giá tốt, đúng mẫu như hình uy tín",5,2026-05-07 15:12:53,0
dùng ổn hơn các app đặt hàng,5,2026-05-07 15:01:19,0
ok,5,2026-05-07 14:36:06,0
ko như ý muốn và có 1 số hàng giải,1,2026-05-07 14:29:44,0
"mua hàng ,đặt hàng về mấy lần đều bị shop pơ không thông báo rồi hủy trả lại hàng là sao 🤨.đẽo hiểu luôn",1,2026-05-07 14:25:01,2
