review_text,rating,review_date,thumbs_up,risk_label,clean_text
tốt,5,2026-05-14 11:02:47,0,0,tốt
tốt,5,2026-05-14 16:52:29,0,0,tốt
tốt,5,2026-05-14 19:29:35,0,0,tốt
tốt,5,2026-05-14 22:47:01,0,0,tốt
tốt,5,2026-05-13 21:41:05,1,0,tốt
ok,5,2026-05-13 15:42:16,1,0,ok
oke,5,2026-05-14 16:07:26,0,0,oke
nhanh,5,2026-05-13 10:50:35,0,0,nhanh
đã xử lý tốt,5,2026-05-14 06:58:20,1,0,đã xử_lý tốt
tốt lắm,5,2026-05-13 12:43:39,1,0,tốt lắm
tuyệt vời,5,2026-05-13 21:56:32,1,0,tuyệt_vời
ok phết,5,2026-05-14 09:35:47,0,0,ok phết
shop OK,5,2026-05-15 02:44:22,0,0,shop ok
rất tốt,5,2026-05-14 12:02:26,0,0,rất tốt
OK tốt,5,2026-05-15 09:51:32,0,0,ok tốt
rất OK,5,2026-05-14 15:29:22,0,0,rất ok
ngon thí,5,2026-05-13 22:08:45,0,0,ngon thí
chan thuc,5,2026-05-14 15:56:54,0,0,chan thuc
tuyệt vời,5,2026-05-13 21:58:14,0,0,tuyệt_vời
hàng tốt,5,2026-05-14 06:26:06,0,0,hàng tốt
tiện lợi,5,2026-05-13 08:12:49,0,0,tiện lợi
tuyệt vời,5,2026-05-13 04:28:04,1,0,tuyệt_vời
Ok Shop,5,2026-05-13 18:11:24,0,0,ok shop
ok nhá,5,2026-05-13 23:09:17,0,0,ok nhá
Shipper chưa gọi giao đơn mà báo hàng bị từ chối nhận (ko 1 cuộc điện thoại) nhảm vc,1,2026-05-10 20:17:53,2,1,shipper chưa gọi giao_đơn mà báo hàng bị từ_chối nhận ko 1 cuộc điện_thoại nhảm vc
"cập nhật xong cái phần đánh giá sản phẩm không cho dùng ảnh tự chụp, xài là bị out ra, chê",1,2026-05-14 18:06:02,0,1,cập_nhật xong cái phần đánh_giá sản_phẩm không cho dùng ảnh tự chụp xài là bị out ra chê
"app như phế thải, đặt hàng dùng mã giảm bị hủy không giao, hỏi lỗi do shop có hành vi giao dịch bất thường, vậy thì liên quan gì người mua mà hủy đơn làm mất vocher và thời gian của ta, đầu óc để cho có hả",1,2026-05-12 19:06:03,1,1,app như phế_thải đặt_hàng dùng mã giảm bị hủy không giao hỏi lỗi do shop có hành_vi giao_dịch bất_thường vậy thì liên_quan gì người mua mà hủy_đơn làm mất vocher và thời_gian của ta đầu_óc để cho có hả
xài mã giảm giá mà cứ bị lỗi quài ( tài khoản mới vẫn bị lỗi) đã thử thay bằng mã khác vẫn ko ảnh hưởng gì vẫn cứ báo lỗi,1,2026-05-10 21:21:21,2,1,xài_mã giảm_giá mà cứ bị lỗi quài tài_khoản mới vẫn bị lỗi đã thử thay bằng mã khác vẫn ko ảnh_hưởng gì vẫn cứ báo lỗi
2 đơn rồi.ở chỗ tôi 1 tuần mà chả đi giao. mua nốt lần này bỏ shopee luôn. qua mua titok gia hàng nhanh,1,2026-05-10 19:53:26,2,1,2 đơn rồi ở chỗ tôi 1 tuần mà chả đi giao mua nốt lần này bỏ shopee luôn qua mua titok_gia hàng nhanh
đặt nhiều hàng hơn 1 xíu mà bị khóa tài khoản. kh hiệu tại sao lại bị khóa nữa. lần này là lần thứ 2 r. ráng săn đc giá tốt xong quay ra khóa acc chắc đây là lần cuối sài app,1,2026-05-15 06:02:16,0,1,đặt nhiều hàng hơn 1 xíu mà bị khóa tài_khoản kh_hiệu tại_sao lại bị khóa nữa lần này là lần thứ 2 r ráng săn đc giá tốt xong quay ra khóa acc chắc đây là lần cuối sài app
"Dịch vụ kém. hàng mua thì được, hàng lỗi báo trả hàng không ai liên hệ hay qua lấy, toàn báo ko liên lạc được, không một nhân viên nào gọi hướng dẫn khách hàng.",1,2026-05-10 15:32:39,2,1,dịch_vụ kém hàng mua thì được hàng lỗi báo trả hàng_không ai liên_hệ hay qua lấy toàn báo ko liên_lạc được không một nhân_viên nào gọi hướng_dẫn khách_hàng
"Mặc định cứ vào app là bật mục Video Live dù không muốn, trong khi người dùng không thể mặc định mở app trang chủ, đề nghị cần sửa lỗi này, tránh gây khó chịu người dùng",1,2026-05-10 23:30:07,1,1,mặc_định cứ vào app là bật mục_video live dù không muốn trong khi người dùng không_thể mặc_định mở app_trang chủ đề_nghị cần sửa lỗi này tránh gây khó_chịu người dùng
"bỏ chức năng tự động giảm tiếng đi rồi sẽ quay lại đánh giá 5* , chức năng đó rất khó chịu , làm ảnh hưởng đến công việc của người khác",1,2026-05-10 23:58:56,1,1,bỏ chức_năng tự_động giảm tiếng đi rồi sẽ quay lại đánh_giá 5 chức_năng đó rất khó_chịu làm ảnh_hưởng đến công_việc của người khác
"Shopee không biết cách khắc phục và giải quyết dứt điểm tình trạng các shop xem thường khách hàng, nhắn tin không trả lời, đặt đơn bấm nhận nhưng nhiều ngày không giao, treo đơn ở shop. 1* không hề oan. Shopee ngày càng xuống cấp, mang đến trải nghiệm mua sắp cực kỳ tệ, rất không hài lòng về shopee.",1,2026-05-11 15:14:45,1,1,shopee không biết cách khắc_phục và giải_quyết dứt_điểm tình_trạng các shop xem_thường khách_hàng nhắn_tin không trả_lời đặt đơn bấm nhận nhưng nhiều ngày không giao treo đơn ở shop 1 không hề oan_shopee ngày_càng xuống_cấp mang đến trải_nghiệm mua sắp cực_kỳ tệ rất không hài_lòng về shopee
"nổi điên, đơn đã đến trạm giao hàng vào sáng sớm cả ngày ko đi giao đợi qua ngày mới đi giao là sao, sao cứ bắt chờ thêm 1 ngày vậy không làm đc thì đổi người đi đừng bắt ngta chờ",1,2026-05-10 13:11:39,2,1,nổi điên_đơn đã đến trạm giao hàng vào sáng sớm cả ngày ko đi giao_đợi qua_ngày mới đi giao là sao sao cứ bắt chờ thêm 1 ngày vậy không làm đc thì đổi người đi đừng bắt ngta chờ
"T sẽ không bao giờ đặt sàn cam nữa, đặt mà không giao, rồi tự hoàn hàng về nữa , cần phải cải thiện hơn",1,2026-05-10 15:51:00,6,1,t sẽ không bao_giờ đặt sàn_cam nữa đặt mà không giao rồi tự hoàn_hàng về nữa cần phải cải_thiện hơn
"Đơn hàng chưa giao tới mà shipper đã tự ý gửi lại hàng cho shop,shoppe tuyển người giao hàng quá vô trách nhiệm.Ứng dụng này tôi sẽ không bao giờ sử dụng nữa",1,2026-05-11 17:08:19,1,1,đơn hàng chưa giao tới mà shipper đã tự_ý gửi lại hàng cho shop shoppe tuyển người giao hàng quá vô_trách_nhiệm ứng_dụng này tôi sẽ không bao_giờ sử_dụng nữa
"Lúc mình săn được giá tốt thì hệ thống tự hủy, ghi là giao dịch bất thường. Chả hiểu nổi. Liên hệ tổng đài thì kêu chờ xem xét giải quyết. Quá tệ!!!",1,2026-05-11 11:47:37,1,1,lúc mình săn được giá tốt thì hệ_thống tự hủy ghi là giao_dịch bất_thường chả hiểu nổi liên_hệ tổng_đài thì kêu chờ xem_xét giải_quyết quá tệ
"Đăng kí tài khoản mới rồi đặt đơn, trong khi đơn đang về thì khoá acc kêu vi phạm lỗi liên kết gmail trong khi acc không cả liên kết gmail. chịu thật",1,2026-05-10 15:43:19,2,1,đăng_kí tài_khoản mới rồi đặt đơn trong khi đơn đang về thì khóa acc kêu vi_phạm lỗi liên_kết gmail trong khi acc không cả liên_kết gmail chịu thật
"tự ý hủy đơn của khách r bảo là giao dịch bất thường, voucher áp vào thì bảo k sd đc trong khi vẫn còn hạn sd",1,2026-05-12 09:25:55,1,1,tự_ý hủy_đơn của khách r bảo là giao_dịch bất_thường voucher_áp vào thì bảo k sd đc trong khi vẫn còn hạn sd
"app gì dùng mã giảm thì hủy đơn, vậy cho mã giảm làm gì, hỏi thì bảo do shop vi phạm vậy sao không chặn shop bán hoặc không app mã trên shop này, mà đi hủy đơn của khách, làm vậy ai mà dùng app này nữa, quản lý ngu ngục",1,2026-05-12 08:28:25,1,1,app gì dùng mã giảm thì hủy đơn vậy cho mã giảm làm gì hỏi thì bảo do shop vi_phạm vậy sao không chặn shop bán hoặc không app_mã trên shop này mà đi hủy_đơn của khách làm_vậy ai mà dùng app này nữa quản_lý ngu ngục
"tại sao tôi ko đặt đc hàng hả, tại sao tôi lại còn cần phải xác định số điện thoại mới hả tôi không có số điện thoại mới ok sống còn không đặt được hàng nữa thế là thế nào hả hả, giải thích cho tôi biết nhanh không tôi phốt đấy",1,2026-05-10 17:43:35,1,1,tại_sao tôi ko đặt đc hàng hả tại_sao tôi lại còn cần phải xác_định số điện_thoại mới hả tôi không có số điện_thoại mới ok sống_còn không đặt được hàng nữa thế_là thế_nào hả_hả giải_thích cho tôi biết nhanh không tôi phốt đấy
Mé cái xem live tự động giảm âm lượng khó chịu vaiz lon đi sửa đeo sửa đi. Đang nghe nhạc mà vào app cái khó chịu bỏ mee,1,2026-05-11 21:39:42,1,1,mé cái xem live tự_động giảm âm_lượng khó_chịu vaiz lon đi sửa đeo sửa đi đang nghe nhạc mà vào app cái khó_chịu bỏ mee
Tui không thể thanh toán bằng ví Shopee pay. Tại sao thanh toán qua ngân hàng thì được mà sử dụng ví shopee pay không được. Nó là chiếm dụng tài sản của người khác là vi phạm pháp luật,1,2026-05-12 12:22:30,24,1,tui không_thể thanh_toán bằng ví shopee pay tại_sao thanh_toán qua ngân_hàng thì được mà sử_dụng ví shopee pay không được nó là chiếm_dụng tài_sản của người khác là vi_phạm pháp_luật
"phải mua gói vip mới có lý do trả hàng là không còn nhu cầu là không hợp lý, vì đôi khi sản phẩm có 1 số khuyết điểm nhỏ không đáng để phản ánh thì đó là lý do",1,2026-05-10 10:52:32,2,1,phải mua gói vip mới có lý_do trả hàng là không còn nhu_cầu là không hợp_lý vì đôi_khi sản_phẩm có 1 số khuyết_điểm nhỏ không đáng để phản_ánh thì đó là lý_do
mới tạo tài khoản chưa gì mua đơn đầu tiên đã bị lỗi f02 gì đó không cho dùng mã cũng không mua được luôn. app bị điên hả,1,2026-05-09 11:49:49,7,1,mới tạo tài_khoản chưa gì mua đơn đầu_tiên đã bị lỗi f02 gì đó không cho dùng mã cũng không mua được luôn app bị điên_hả
tạo nick mới xong cho mã 80 nhưng ko dùng đc kể cả mã freeship không dùng được bực mình nên cho 2 sao,2,2026-05-11 18:53:56,0,1,tạo nick mới xong cho mã 80 nhưng ko dùng đc kể_cả mã_freeship không dùng được bực_mình nên cho 2 sao
"hoàn tiền mà đơn cứ bị kẹt ở kho phản hồi với nhân viên thì cứ bắt đợi , đã đợi 1tuần bắt đợi thêm 1 tuần nữa đã là nữa tháng còn gì quá thất vọng gần 500k",1,2026-05-15 09:22:07,0,1,hoàn tiền mà đơn cứ bị kẹt ở kho phản_hồi với nhân_viên thì cứ bắt_đợi đã đợi 1 tuần bắt đợi thêm 1 tuần nữa đã là nữa tháng còn gì quá thất_vọng gần 500 k
rất không hài lòng cách giải quyết việc shipper chưa liên lạc qua điện thoại để giao hàng đã tự ý hoàn lại hàng về người bán.,1,2026-05-13 12:04:06,1,1,rất không hài_lòng cách giải_quyết việc shipper chưa liên_lạc qua điện_thoại để giao hàng đã tự_ý_hoàn lại hàng về người bán
yêu cầu xử lý thật nghiêm những người bán lừa dối khách hàng theo kiểu không chịu giao đơn hàng cho người mua!,1,2026-05-11 07:42:06,1,1,yêu_cầu xử_lý thật nghiêm những người bán lừa_dối khách_hàng theo kiểu không chịu giao đơn hàng cho người mua
"Mở lên là tự nhiên cứ hiện cái shop nào đ liên quan, lần nào cx v. Shoppe food thì thiếu tài xế. Phí sàn trừ trên 20%, đơn giá ít trừ 70%. Bán hàng cũ, mục ""đã qua sử dụng"" ghi rõ ràng; Khách trả hàng với lí do mục ""hàng đã qua sử dụng"" cũng chấp nhận cho nó trả. Chat với nhân viên thì nhân viên trả lời: ""chấp nhận cho khách trả để shoppe lấy uy tín"". Vãi c? Thế uy tín với ng mua còn ng bán thì là đix khổ daam của chúng m, cm muốn làm j cx đc🙂",1,2026-05-11 14:52:33,15,1,mở lên là tự_nhiên cứ hiện cái shop nào đ liên_quan lần nào cx v shoppe food thì thiếu tài_xế phí sàn_trừ trên 20 đơn_giá ít trừ 70 bán hàng cũ_mục đã qua sử_dụng ghi rõ_ràng khách trả hàng với lí_do mục hàng đã qua sử_dụng cũng chấp_nhận cho nó trả chat với nhân_viên thì nhân_viên trả_lời chấp_nhận cho khách trả để shoppe lấy uy_tín_vãi c thế uy_tín với ng mua còn ng bán thì là đix khổ_daam của chúng m cm muốn làm j cx đc
"Giờ thì tày rồi, không coi khách hàng ra cái gì, ban acc vô tội vạ không rõ lý do, ăn cái 1 sao và xoá app nhé. Tiện thì nói thẳng luôn là t sang dùng lazada, tik tok shop, tiki,... nhé. Shopee tuổi l!",1,2026-05-11 12:51:53,1,1,giờ thì tày rồi không coi khách_hàng ra cái gì ban_acc vô_tội_vạ không rõ lý_do ăn cái 1 sao và xóa app nhé_tiện thì nói_thẳng luôn là t sang dùng lazada tik tok shop tiki nhé shopee tuổi l
tài khoản đang yên đang lành mua hàng thì ứng dụng lại tự nhiên hâm hâm khóa tài khoản khách hàng.rất tệ khi bị ứng dụng khoá tự nhiên mà cái lý do vô lý vô cùng,1,2026-05-11 00:47:02,1,1,tài_khoản đang yên đang lành mua hàng thì ứng_dụng lại tự_nhiên hâm_hâm_khóa tài_khoản khách_hàng rất tệ khi bị ứng_dụng khóa tự_nhiên mà cái lý_do vô_lý vô_cùng
tôi ít mua trên trang này hơn vì không mua hàng tụt thứ hạng không mua sắm mấy trò chơi cập nhật 12h đêm vv thời gian đó để nghỉ nghơi thức đêm hại sức khỏe hơn nữa cứ vào ứng dụng bắt phải xem cái video live vớ vẩn,1,2026-05-12 11:34:51,93,1,tôi i t mua trên trang na_y hơn vi không mua ha ng_tu t thư ha ng không mua să m mâ_y tro chơi câ p nhâ t 12 h đêm vv_thơ i_gian đo đê_nghi nghơi thư_c đêm ha i_sư c kho e hơn nư a_cư va_o ư ng du_ng bă_t pha i xem ca i video live_vơ vâ n
"khuyên những ai đang có ý định sd splaylater nên xem kĩ nha, tụi nó lừa đảo đấy, để 0% phí, 0% lãi suất, nhưng khi nhận hàng rồi, xác nhận đơn rồi, nó sẽ tự động tính thêm phí chuyển đổi bên hoá đơn á, mọi người vào xem mới biết, ai không rành là đóng đã luôn. mặc dù shopp mall để 3 tháng 0% lãi hay phí nhưng nó vẫn tính, mình nt phản ánh thì tụi nó bảo do bên ngân hàng nó không biết, ủa alo, mày không biết sa o tụi m để không phí không lãi như đúng r, đã là đôi bên m hợp tác thì tụi m ph bk",1,2026-05-12 01:16:32,1,1,khuyên những_ai đang có ý_định sd splaylater nên xem kĩ_nha tụi nó lừa_đảo đấy để 0 phí 0 lãi_suất nhưng khi nhận hàng rồi xác_nhận đơn rồi nó sẽ tự_động tính thêm phí chuyển_đổi bên hóa đơn_á mọi người vào xem mới biết ai không rành là đóng đã luôn mặc_dù shopp mall để 3 tháng 0 lãi hay phí nhưng nó vẫn tính mình nt phản_ánh thì tụi nó bảo do bên ngân_hàng nó không biết ủa alo mày không biết sa_o tụi m để không phí không lãi như đúng r đã là đôi bên m hợp_tác thì tụi m ph bk
Trả hàng thì delay hơn 10 ngày đã vậy hệ thống còn bảo là shipper đã cập nhật lấy hàng k thành công nhưng mình k nhận dc cuộc gọi nào từ shipper,1,2026-05-12 05:44:49,1,1,trả hàng thì delay hơn 10 ngày đã vậy hệ_thống còn bảo là shipper đã cập_nhật lấy hàng k thành_công nhưng mình k nhận dc cuộc_gọi nào từ shipper
